bug_id,bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,created_at,resolved_at,severity
BUG-002188,IncorrectCalculation,Scheduler,Production,API,macOS13,Edge,End_User,Internal,Closed,222,10087,107,24,98,2049,96.38,8449,231,78,18,5,45,95.13,4,3,153,2035,1,0,0,0,0,2021-08-08,2021-08-11,Critical
BUG-002189,AuthBypass,API_Gateway,Development,Desktop,macOS13,Chrome,End_User,Core,In_Progress,2955,560,351,97,63,740,91.83,5335,430,136,28,1,3,87.0,4,2,113,1052,0,1,0,1,0,2023-01-31,2023-02-05,Critical
BUG-002190,Deadlock,Reporting,Development,Desktop,Android12,Chrome,End_User,Core,Reopened,2392,313,397,15,46,1136,30.87,21814,471,587,47,10,6,22.66,3,10,332,1431,0,0,0,0,0,2022-06-29,2022-07-23,Medium
BUG-002191,XSS,Scheduler,QA,Web,Windows10,Mobile_App,Developer,Integration,Closed,172,684,191,15,67,2312,62.9,42587,291,423,13,2,36,0.66,5,8,146,2809,0,1,1,0,0,2021-10-20,2021-11-06,Low
BUG-002192,RaceCondition,UserManagement,QA,API,CentOS7,Chrome,Client,Internal,In_Progress,1055,1385,208,29,35,153,39.42,41461,21,122,1,8,20,52.13,1,10,751,2735,1,0,0,1,0,2021-04-27,2021-05-02,High
BUG-002193,XSS,EmailService,QA,Desktop,Windows11,Edge,Client,Integration,Closed,2036,142,497,5,4,3914,41.59,43429,259,655,19,10,10,10.01,0,8,42,631,0,0,0,0,0,2022-12-01,2022-12-28,Low
BUG-002194,ConfigError,CacheLayer,UAT,iOS,iOS16,Edge,Client,Integration,Open,2476,2523,242,26,72,3009,85.94,22362,221,177,20,10,11,93.59,0,3,154,184,0,0,0,0,1,2021-10-18,2021-10-25,High
BUG-002195,NullPointerException,Database,UAT,Web,iOS16,Mobile_App,QA_Engineer,Core,Open,3920,4757,486,26,45,3139,17.34,8755,363,717,45,7,14,27.49,3,0,603,2076,0,0,0,0,0,2023-08-20,2023-09-18,High
BUG-002196,FileNotFound,SearchEngine,QA,iOS,Android12,Safari,DevOps,Integration,Open,4626,3437,324,34,31,1670,30.97,21949,271,393,16,6,26,54.08,3,6,428,2659,0,0,0,0,1,2023-09-01,2023-09-17,High
BUG-002197,PerformanceDegradation,Notification,Development,Web,macOS13,Mobile_App,QA_Engineer,Internal,Reopened,1282,406,253,1,12,4089,14.89,16724,423,709,21,6,23,85.22,1,10,85,1052,0,0,1,0,0,2021-06-16,2021-07-15,Low
BUG-002198,UIGlitch,Scheduler,Development,Desktop,Windows11,Mobile_App,DevOps,Core,Resolved,1787,3040,331,22,35,1003,22.77,36838,392,506,3,6,35,25.57,5,6,604,514,0,0,0,0,0,2023-02-06,2023-02-27,Medium
BUG-002199,SQLInjection,Scheduler,Development,iOS,Windows10,Firefox,Client,ThirdParty,Resolved,2088,303,431,13,71,2781,84.99,26217,30,438,10,2,34,8.06,3,9,395,375,0,0,0,0,0,2022-03-29,2022-04-16,High
BUG-002200,IncorrectCalculation,Reporting,Development,Desktop,iOS16,Safari,Developer,Integration,Resolved,4894,5089,520,37,27,162,35.8,35917,428,293,26,10,22,98.73,5,7,331,1569,0,0,0,0,0,2021-06-29,2021-07-11,High
BUG-002201,NullPointerException,CacheLayer,Development,Android,Android12,N/A,QA_Engineer,Core,In_Progress,1191,4250,171,27,70,1523,8.15,33508,138,597,2,4,12,98.11,5,0,276,1981,0,0,0,0,1,2022-02-10,2022-03-06,Medium
BUG-002202,XSS,SearchEngine,Development,Android,Ubuntu20,Safari,Product_Manager,Internal,Reopened,1366,6901,360,3,11,2834,37.09,7576,274,46,29,4,1,4.62,1,9,675,732,1,0,1,1,1,2023-06-07,2023-06-08,Low
BUG-002203,NullPointerException,Notification,Development,API,macOS13,Safari,QA_Engineer,Integration,Closed,137,1810,230,11,87,244,87.58,8751,282,441,34,3,14,32.18,4,0,237,976,0,0,1,0,0,2021-05-12,2021-05-30,Low
BUG-002204,BufferOverflow,EmailService,Development,Desktop,macOS13,Mobile_App,Client,Integration,Closed,2182,10604,488,92,4,2992,63.39,15475,40,269,20,1,25,3.31,3,0,686,1910,0,0,0,0,0,2021-06-14,2021-06-25,Critical
BUG-002205,NullPointerException,Analytics,Development,Desktop,iOS16,Firefox,Product_Manager,Internal,Reopened,1473,3688,563,43,15,1562,72.99,45527,488,159,22,8,40,70.88,1,7,689,136,0,1,0,0,0,2022-10-25,2022-10-31,Medium
BUG-002206,XSS,EmailService,Staging,Web,Windows10,N/A,DevOps,Plugin,Resolved,1139,3313,297,10,17,1061,11.67,21480,129,164,7,7,40,88.66,1,8,776,1013,0,1,0,1,0,2022-07-14,2022-07-20,Medium
BUG-002207,IncorrectCalculation,Frontend,Development,Android,Ubuntu20,Firefox,QA_Engineer,ThirdParty,In_Progress,402,10189,394,4,23,813,14.86,9783,248,572,49,8,3,29.56,2,8,951,1349,0,1,0,1,0,2022-07-20,2022-08-12,Low
BUG-002208,UIGlitch,Reporting,QA,Desktop,macOS13,Firefox,End_User,Internal,Reopened,115,1030,560,4,61,1458,12.1,26210,297,653,3,8,22,6.25,1,9,973,168,1,1,0,0,0,2023-01-17,2023-02-13,Low
BUG-002209,UIGlitch,Analytics,Production,API,CentOS7,Firefox,QA_Engineer,Plugin,Closed,2129,1207,220,41,81,1542,61.55,11569,116,343,36,5,32,0.42,3,2,607,2907,0,0,0,0,0,2021-07-24,2021-08-07,Critical
BUG-002210,UIGlitch,Notification,Development,Web,iOS16,Safari,Developer,Internal,Resolved,3293,7669,566,4,41,2329,14.54,10756,210,392,6,10,41,34.53,0,8,288,268,0,0,0,0,0,2021-09-22,2021-10-08,Medium
BUG-002211,XSS,Notification,QA,Desktop,Windows10,Safari,DevOps,ThirdParty,Resolved,118,1368,387,2,89,2671,9.12,47214,347,484,40,4,19,22.4,2,7,705,1858,1,0,0,0,0,2023-03-01,2023-03-21,Low
BUG-002212,UIGlitch,Notification,Development,Web,iOS16,Safari,Developer,Internal,Resolved,3293,7669,566,4,41,2329,14.54,10756,210,392,6,10,41,34.53,0,8,288,268,0,0,0,0,0,2021-09-22,2021-10-08,Medium
BUG-002213,UIGlitch,DataPipeline,Development,Android,Android12,N/A,End_User,Plugin,Open,565,4944,357,72,1,724,82.08,21579,57,56,7,9,37,48.13,5,2,204,1624,0,0,0,0,0,2021-09-30,2021-10-02,High
BUG-002214,SQLInjection,Authentication,Production,Desktop,Ubuntu20,Chrome,Client,Plugin,Reopened,581,81,370,17,3,3191,55.22,45716,366,577,5,8,36,14.2,0,5,486,625,0,0,1,0,0,2021-02-27,2021-03-23,Critical
BUG-002215,Deadlock,Authentication,UAT,API,Ubuntu20,Chrome,Client,ThirdParty,Resolved,626,10433,535,92,82,473,70.19,1693,208,449,27,3,39,14.72,5,10,505,1168,0,0,1,0,0,2022-10-12,2022-10-30,Critical
BUG-002216,InfiniteLoop,API_Gateway,Development,API,macOS13,Chrome,End_User,Internal,Open,994,1604,130,22,12,2546,33.59,32693,175,514,0,9,23,40.3,5,6,896,1064,0,0,0,0,0,2021-07-10,2021-07-31,Medium
BUG-002217,XSS,Analytics,Development,Android,macOS13,Safari,End_User,Core,Open,3949,11980,200,46,25,1906,92.96,35630,251,514,41,4,8,38.39,2,8,268,1326,0,0,1,1,0,2021-03-24,2021-04-14,High
BUG-002218,NullPointerException,FileStorage,Staging,Web,Windows11,Edge,Product_Manager,Plugin,In_Progress,1072,14083,141,4,29,301,4.24,1645,34,154,8,8,15,58.03,3,7,461,2646,1,0,0,0,0,2021-10-27,2021-11-02,Medium
BUG-002219,NullPointerException,Notification,Development,Android,Ubuntu20,Mobile_App,DevOps,ThirdParty,Closed,2318,8390,252,8,4,946,79.37,2311,419,299,41,4,47,44.75,2,0,576,233,1,1,1,0,0,2022-07-24,2022-08-05,Low
BUG-002220,XSS,Database,Development,API,macOS13,Edge,QA_Engineer,ThirdParty,Closed,89,14547,160,4,74,1856,12.37,41452,76,217,3,9,24,69.0,4,7,669,1402,1,0,0,0,0,2023-08-09,2023-08-18,Medium
BUG-002221,FileNotFound,API_Gateway,Development,Android,macOS13,Edge,End_User,Core,Open,466,12767,345,93,70,1730,86.37,8965,187,75,20,2,26,38.61,4,9,550,2253,0,1,0,0,0,2021-05-04,2021-05-07,Critical
BUG-002222,UIGlitch,Payment,UAT,Android,Ubuntu20,Edge,Client,ThirdParty,Reopened,2688,13609,358,29,98,887,66.55,39098,160,518,21,3,37,27.07,0,1,111,867,1,0,0,0,1,2022-12-29,2023-01-19,Critical
BUG-002223,InfiniteLoop,Scheduler,Development,iOS,Ubuntu20,Firefox,Product_Manager,Plugin,Closed,380,2077,284,5,32,619,32.99,48098,496,398,34,1,29,58.54,5,4,953,2239,0,1,0,0,1,2023-11-24,2023-12-10,Medium
BUG-002224,IncorrectCalculation,UserManagement,Staging,Android,macOS13,Edge,Developer,Core,Reopened,3239,3521,213,5,21,2651,57.6,41831,242,98,18,10,20,41.98,2,7,205,552,0,0,0,0,0,2021-04-18,2021-04-22,High
BUG-002225,ConfigError,EmailService,Development,iOS,CentOS7,Safari,Developer,Plugin,In_Progress,3136,4591,572,8,66,3628,38.85,20929,386,555,15,6,39,15.73,4,0,779,2258,0,1,1,0,1,2021-01-27,2021-02-19,Medium
BUG-002226,APIFailure,Notification,Development,API,CentOS7,N/A,Client,Integration,Open,329,7285,113,3,61,2383,39.85,46376,317,194,12,0,46,89.19,4,1,964,1866,0,0,1,0,1,2022-02-11,2022-02-19,Medium
BUG-002227,RaceCondition,SearchEngine,Development,iOS,Windows10,Safari,QA_Engineer,ThirdParty,Resolved,2346,6634,264,17,90,1077,30.01,1061,278,223,46,7,24,83.74,4,5,454,2217,0,0,1,0,1,2021-12-17,2021-12-26,High
BUG-002228,UIGlitch,Database,Staging,API,macOS13,Mobile_App,End_User,Plugin,Resolved,173,8444,463,33,26,2471,47.61,37488,417,385,28,10,38,5.95,1,3,973,651,0,0,0,1,1,2023-10-13,2023-10-29,High
BUG-002229,MemoryLeak,Notification,Development,Web,Windows11,Safari,End_User,Internal,In_Progress,2546,8741,204,86,62,2744,66.63,48726,66,249,33,8,49,18.76,4,2,161,2638,0,0,1,0,1,2021-12-18,2021-12-28,Critical
BUG-002230,ConfigError,SearchEngine,Staging,iOS,Ubuntu20,Edge,Client,Integration,Reopened,2457,7441,435,9,68,2247,67.02,31145,443,369,27,2,22,16.21,4,8,604,2636,0,0,0,0,0,2021-10-02,2021-10-17,High
BUG-002231,RaceCondition,API_Gateway,Production,Desktop,Windows10,Mobile_App,Developer,ThirdParty,Reopened,762,10300,403,34,95,2730,68.47,49965,290,56,44,9,36,3.52,3,0,340,2502,0,0,0,1,0,2023-09-06,2023-09-08,Critical
BUG-002232,XSS,Notification,Development,Desktop,iOS16,N/A,End_User,ThirdParty,In_Progress,4134,421,328,21,13,1411,91.33,44835,108,431,23,10,48,55.39,0,9,317,543,0,0,0,0,0,2021-12-25,2022-01-11,Low
BUG-002233,AuthBypass,CacheLayer,Production,Android,iOS16,Chrome,End_User,ThirdParty,Closed,607,10814,444,73,25,3727,39.69,25441,231,692,42,5,21,37.43,1,5,195,57,0,0,0,0,0,2022-04-01,2022-04-29,Critical
BUG-002234,DataCorruption,EmailService,Staging,Web,iOS16,Mobile_App,QA_Engineer,Core,In_Progress,950,12445,357,3,43,3791,15.98,10196,449,391,45,4,17,19.17,0,5,651,2204,0,0,0,0,0,2023-02-08,2023-02-24,High
BUG-002235,NullPointerException,Payment,Development,Desktop,Ubuntu20,Edge,Product_Manager,Integration,Reopened,1580,6199,457,4,50,521,44.04,15047,32,420,44,9,28,94.65,5,7,958,46,1,0,0,0,1,2021-07-22,2021-08-08,Medium
BUG-002236,FileNotFound,Analytics,Development,Desktop,Windows10,Chrome,Product_Manager,Internal,In_Progress,3893,5397,272,27,13,2718,96.21,206,378,495,2,1,26,8.3,2,9,155,1507,0,0,0,1,0,2023-03-09,2023-03-29,High
BUG-002237,FileNotFound,Authentication,Development,Web,Ubuntu20,Safari,QA_Engineer,Plugin,Open,1039,10194,379,15,19,2089,87.64,3311,219,387,29,5,20,60.55,5,6,657,752,0,0,0,1,0,2022-09-18,2022-10-04,High
BUG-002238,LogicError,Payment,Development,iOS,Android12,Edge,DevOps,Plugin,In_Progress,369,4145,163,13,38,1073,15.49,8160,123,128,43,4,31,99.49,2,2,102,2914,1,0,0,1,1,2021-04-09,2021-04-14,Medium
BUG-002239,APIFailure,SearchEngine,Production,Web,macOS13,Firefox,Product_Manager,ThirdParty,In_Progress,267,9166,140,5,6,2962,68.13,49518,210,654,47,1,27,65.0,4,3,112,1136,0,0,1,0,0,2022-03-04,2022-03-31,High
BUG-002240,SQLInjection,Frontend,Development,Desktop,Android12,Firefox,Developer,Integration,Open,4113,12698,121,55,58,494,94.96,35553,138,166,24,6,25,12.03,3,0,895,635,1,0,1,0,1,2022-12-15,2022-12-21,Critical
BUG-002241,UIGlitch,FileStorage,Development,Web,Windows11,N/A,Client,ThirdParty,Reopened,191,787,461,18,15,612,14.67,48408,318,284,19,0,35,65.14,0,10,401,754,1,0,0,0,1,2021-01-09,2021-01-20,Low
BUG-002242,FileNotFound,Notification,Development,iOS,Windows10,N/A,DevOps,Integration,Resolved,115,556,122,11,51,1913,5.43,26579,283,679,27,9,9,7.77,1,2,618,1048,0,1,0,0,0,2023-01-23,2023-02-20,Low
BUG-002243,XSS,Scheduler,Development,Web,Android12,Edge,QA_Engineer,ThirdParty,In_Progress,2244,10242,377,2,4,859,50.19,31302,398,642,13,6,19,84.83,2,2,550,482,1,0,1,0,0,2023-06-27,2023-07-23,Low
BUG-002244,NullPointerException,Frontend,QA,API,Ubuntu20,Mobile_App,Client,ThirdParty,Reopened,2950,4191,331,21,54,1966,87.96,10760,171,480,3,2,35,84.51,3,5,457,1125,0,0,0,1,1,2023-03-04,2023-03-24,Medium
BUG-002245,RaceCondition,Notification,Production,Desktop,Windows10,Chrome,End_User,Core,Resolved,780,14462,498,54,41,142,39.11,2595,288,510,0,7,35,29.97,1,10,321,2598,0,0,0,1,1,2023-12-30,2024-01-20,Critical
BUG-002246,UIGlitch,SearchEngine,Development,Web,Windows11,Firefox,Client,ThirdParty,Closed,684,6195,292,12,26,3359,57.32,6132,456,278,41,7,12,19.66,2,3,952,181,0,0,0,0,1,2023-09-04,2023-09-15,Low
BUG-002247,XSS,SearchEngine,Development,Android,Windows10,Firefox,Client,Internal,Reopened,1156,5855,146,20,1,1442,47.92,27683,18,71,48,7,50,30.56,4,7,137,1357,0,0,0,0,1,2022-02-06,2022-02-08,Low
BUG-002248,ConfigError,Payment,Production,Web,Ubuntu20,N/A,Client,Core,In_Progress,1175,6367,389,41,58,1847,27.02,27435,407,156,28,1,8,64.47,3,2,138,1191,0,0,1,0,0,2022-11-14,2022-11-20,Critical
BUG-002249,PerformanceDegradation,Authentication,Staging,API,Ubuntu20,Safari,QA_Engineer,ThirdParty,Closed,647,942,305,46,10,3837,84.11,2705,415,350,30,2,14,18.26,5,3,512,1427,0,0,0,1,1,2021-02-19,2021-03-05,Critical
BUG-002250,APIFailure,Scheduler,Development,Android,Android12,Safari,DevOps,Core,Resolved,222,9487,272,78,10,1522,27.99,195,144,233,0,2,42,41.53,2,6,635,1129,1,0,1,0,0,2021-01-06,2021-01-15,High
BUG-002251,AuthBypass,DataPipeline,Development,API,Windows10,N/A,QA_Engineer,Integration,Reopened,4855,5600,531,8,52,1869,4.36,18921,66,69,17,6,8,54.27,4,0,538,1727,0,0,0,1,1,2022-07-15,2022-07-17,Critical
BUG-002252,ConfigError,Analytics,Development,Web,Windows11,Firefox,Product_Manager,Plugin,Closed,3774,14160,166,46,90,3724,74.28,28041,199,355,33,7,43,66.31,0,10,602,340,1,0,0,0,1,2021-09-07,2021-09-21,Critical
BUG-002253,UIGlitch,Notification,QA,iOS,CentOS7,N/A,End_User,ThirdParty,Resolved,4907,10480,543,31,55,2126,99.43,23230,9,610,21,5,6,72.62,1,10,359,1444,0,1,0,0,0,2023-02-16,2023-03-13,High
BUG-002254,CrashOnLaunch,Database,Staging,Desktop,CentOS7,N/A,DevOps,Core,In_Progress,3528,4479,245,44,21,1195,7.62,10393,291,360,42,3,50,56.37,0,7,127,2657,0,0,1,0,0,2021-07-28,2021-08-12,Critical
BUG-002255,APIFailure,SearchEngine,QA,Web,Windows10,Chrome,DevOps,Integration,Resolved,2410,3899,143,73,72,1561,52.87,6642,110,362,32,4,2,53.3,0,6,516,2430,1,0,0,0,0,2022-12-04,2022-12-19,Critical
BUG-002256,LogicError,Database,QA,iOS,Windows10,N/A,End_User,Internal,Open,4635,4061,533,10,77,561,56.72,21917,151,49,21,4,35,45.46,2,10,969,76,0,0,0,1,0,2022-05-17,2022-05-19,High
BUG-002257,UIGlitch,Frontend,Development,Android,iOS16,Chrome,End_User,Plugin,In_Progress,374,4781,382,3,98,3794,69.99,38709,430,178,33,9,20,93.67,3,0,859,575,1,0,1,0,0,2021-11-02,2021-11-09,Low
BUG-002258,XSS,FileStorage,Development,iOS,Windows11,Chrome,Product_Manager,ThirdParty,Resolved,2519,14066,413,18,40,1858,61.41,45825,119,118,9,4,38,75.79,1,4,458,1163,1,0,0,1,0,2023-04-24,2023-04-28,Medium
BUG-002259,NetworkTimeout,Analytics,Development,Desktop,macOS13,Mobile_App,End_User,Internal,Resolved,973,8460,190,1,26,4050,20.1,46633,372,90,1,4,49,90.58,4,8,299,759,1,0,1,0,1,2021-07-20,2021-07-23,Medium
BUG-002260,UncaughtException,Frontend,QA,Desktop,Android12,N/A,QA_Engineer,Internal,In_Progress,825,1108,421,63,85,696,19.45,35447,96,191,10,0,18,98.16,4,8,932,2275,0,0,0,0,1,2022-07-14,2022-07-21,High
BUG-002261,UIGlitch,Frontend,Development,Web,Ubuntu20,Chrome,Product_Manager,ThirdParty,Open,2554,10411,419,26,55,3030,31.82,38073,290,137,20,8,23,91.12,5,5,657,2895,0,0,0,0,0,2021-01-13,2021-01-18,Medium
BUG-002262,ConfigError,API_Gateway,Staging,API,Ubuntu20,Mobile_App,DevOps,Integration,Reopened,1573,12130,113,36,52,610,14.08,47449,77,321,46,9,48,57.54,5,0,485,195,1,0,1,0,0,2023-08-19,2023-09-01,Critical
BUG-002263,XSS,Notification,Development,Web,Ubuntu20,Edge,QA_Engineer,ThirdParty,In_Progress,2500,14048,231,78,7,3101,2.7,47478,343,103,37,10,7,86.67,5,1,615,612,1,1,1,1,0,2023-10-21,2023-10-25,High
BUG-002264,FileNotFound,API_Gateway,Production,Desktop,Ubuntu20,N/A,QA_Engineer,Integration,Open,1226,12080,320,67,81,2497,8.09,39212,257,24,9,5,37,54.43,4,2,557,1805,0,0,0,0,0,2022-03-06,2022-03-07,Critical
BUG-002265,FileNotFound,Frontend,Development,Desktop,Windows11,Safari,QA_Engineer,ThirdParty,Closed,4592,644,548,14,75,2899,27.48,19436,129,425,6,0,32,0.13,2,0,214,785,1,0,1,0,0,2022-05-28,2022-06-14,Medium
BUG-002266,PerformanceDegradation,API_Gateway,Development,Android,Android12,Chrome,Developer,ThirdParty,Open,2350,14037,265,27,44,1028,38.32,46923,125,282,33,6,30,33.09,1,6,842,749,0,0,0,0,0,2022-04-26,2022-05-07,High
BUG-002267,UIGlitch,Analytics,Development,Web,iOS16,Edge,DevOps,Internal,Resolved,1199,1433,539,79,29,3954,36.11,29622,252,150,8,5,9,62.51,0,4,632,2728,0,1,1,1,0,2022-08-10,2022-08-16,High
BUG-002268,NetworkTimeout,Database,Development,API,Android12,Safari,Client,Plugin,Resolved,3148,9305,278,41,12,2791,24.73,40755,8,148,48,9,20,96.02,3,7,57,1029,0,1,1,0,0,2021-01-28,2021-02-03,Critical
BUG-002269,RaceCondition,CacheLayer,Production,Android,Windows11,Firefox,Developer,Internal,Reopened,2709,14905,224,91,9,1896,24.46,43784,416,521,50,5,30,22.26,3,3,15,651,0,0,0,0,0,2022-06-27,2022-07-18,Critical
BUG-002270,UIGlitch,API_Gateway,QA,Web,Ubuntu20,Safari,Developer,Plugin,Resolved,675,4546,300,55,17,973,47.46,48318,28,225,8,8,48,92.53,2,1,209,595,1,0,1,0,1,2023-08-29,2023-09-07,Medium
BUG-002271,NullPointerException,Authentication,Production,Desktop,CentOS7,Mobile_App,Developer,Integration,Reopened,4838,2309,365,58,54,2016,73.66,41541,434,261,47,4,8,73.43,0,8,995,802,1,1,1,0,0,2022-07-15,2022-07-25,Critical
BUG-002272,DataCorruption,Notification,Staging,Android,iOS16,Safari,QA_Engineer,Plugin,In_Progress,773,1474,477,3,3,814,72.57,40938,37,198,8,5,6,18.82,5,1,852,2089,0,0,0,0,1,2023-02-26,2023-03-06,Medium
BUG-002273,UIGlitch,UserManagement,Development,iOS,Android12,Edge,QA_Engineer,ThirdParty,Resolved,748,3262,428,2,40,2883,39.59,38590,396,138,50,2,11,44.08,3,1,194,1086,0,0,0,0,0,2023-09-11,2023-09-16,Low
BUG-002274,FileNotFound,Frontend,Development,iOS,Windows10,Safari,End_User,Integration,Open,3696,10090,298,14,56,1368,41.7,26730,476,284,48,2,28,64.62,5,3,196,429,0,0,1,1,0,2021-02-25,2021-03-08,High
BUG-002275,XSS,DataPipeline,QA,Web,Android12,N/A,Client,Core,In_Progress,717,5852,522,36,12,3566,12.75,16351,450,125,46,10,18,95.65,4,9,853,2077,0,0,0,0,0,2022-06-06,2022-06-11,Medium
BUG-002276,LogicError,FileStorage,Staging,iOS,CentOS7,Chrome,Client,Core,Open,794,13574,159,6,14,472,98.18,33462,290,84,35,5,42,68.51,3,0,963,1534,0,0,0,0,0,2023-10-08,2023-10-11,Medium
BUG-002277,NullPointerException,Scheduler,Development,API,Ubuntu20,Mobile_App,End_User,Plugin,Resolved,418,146,247,4,7,3665,48.61,21375,471,122,32,4,34,0.5,3,4,538,1853,1,0,0,0,0,2021-05-18,2021-05-23,Low
BUG-002278,XSS,Notification,Development,Web,macOS13,Safari,Product_Manager,Plugin,Closed,3458,199,224,2,41,2846,31.83,9766,354,252,36,9,4,0.25,4,10,700,2418,1,0,0,0,0,2023-03-14,2023-03-24,Low
BUG-002279,ConfigError,SearchEngine,Development,Web,iOS16,Firefox,Product_Manager,Internal,Resolved,769,8400,412,18,90,3163,8.43,40906,84,210,46,4,35,30.23,3,5,584,63,0,0,1,1,0,2023-06-12,2023-06-20,Medium
BUG-002280,LogicError,Analytics,Development,API,Windows11,Edge,Product_Manager,Plugin,Reopened,1945,10126,506,16,4,1360,66.29,28535,218,553,42,3,34,22.73,1,1,805,2638,1,1,1,1,0,2022-11-12,2022-12-05,Medium
BUG-002281,FileNotFound,Notification,Development,iOS,Windows10,N/A,DevOps,Integration,Resolved,115,556,122,11,51,1913,5.43,26579,283,679,27,9,9,7.77,1,2,618,1048,0,1,0,0,0,2023-01-23,2023-02-20,Low
BUG-002282,FileNotFound,EmailService,Staging,API,Android12,Firefox,End_User,ThirdParty,Closed,3451,5509,114,50,73,3275,11.71,47680,354,488,46,7,10,94.95,3,6,609,391,1,0,0,0,1,2023-04-22,2023-05-12,Critical
BUG-002283,UIGlitch,Reporting,QA,Desktop,macOS13,Firefox,End_User,Internal,Reopened,115,1030,560,4,61,1458,12.1,26210,297,653,3,8,22,6.25,1,9,973,168,1,1,0,0,0,2023-01-17,2023-02-13,Low
BUG-002284,SQLInjection,Notification,Development,API,CentOS7,N/A,End_User,Integration,Closed,4593,5648,261,67,88,3786,91.04,977,224,616,12,8,22,10.6,0,0,669,234,1,0,0,0,0,2021-12-09,2022-01-03,Critical
BUG-002285,IncorrectCalculation,Frontend,Development,Android,Ubuntu20,Firefox,QA_Engineer,ThirdParty,In_Progress,402,10189,394,4,23,813,14.86,9783,248,572,49,8,3,29.56,2,8,951,1349,0,1,0,1,0,2022-07-20,2022-08-12,Low
BUG-002286,LogicError,EmailService,QA,Desktop,Windows10,Edge,Developer,Integration,Resolved,3352,10634,274,44,7,3390,65.43,38213,72,21,20,9,15,69.01,5,7,229,2614,0,1,1,0,1,2021-03-12,2021-03-12,High
BUG-002287,UIGlitch,Notification,Development,Web,macOS13,Safari,Product_Manager,ThirdParty,Open,1960,12118,503,3,81,1431,91.79,32481,160,165,17,10,42,76.92,0,1,333,687,0,0,0,0,0,2021-06-18,2021-06-24,Medium
BUG-002288,PerformanceDegradation,Notification,Production,Web,iOS16,Chrome,Client,Internal,In_Progress,1872,1785,349,33,2,841,23.27,10584,114,142,19,10,47,26.63,3,6,721,2895,0,0,1,1,1,2022-12-13,2022-12-18,Critical
BUG-002289,ConfigError,EmailService,Development,Web,macOS13,Mobile_App,Product_Manager,ThirdParty,In_Progress,766,7795,357,5,62,781,59.8,8356,241,257,21,9,49,8.1,4,8,1,1055,1,0,0,0,0,2021-07-11,2021-07-21,Medium
BUG-002290,UIGlitch,Scheduler,QA,Desktop,Ubuntu20,Mobile_App,End_User,Plugin,Open,2272,2471,108,11,24,902,63.69,23746,371,310,36,6,11,43.19,4,2,422,238,0,0,0,0,0,2022-11-26,2022-12-08,Low
BUG-002291,XSS,Analytics,QA,Desktop,Ubuntu20,Safari,Client,Core,In_Progress,545,10362,441,4,28,102,76.76,20070,500,429,34,10,36,6.34,4,5,630,635,0,0,0,0,0,2021-04-15,2021-05-02,Low
BUG-002292,BufferOverflow,Scheduler,Development,iOS,macOS13,N/A,QA_Engineer,ThirdParty,Resolved,1053,380,469,18,88,1763,27.21,24950,90,13,40,7,33,37.16,3,8,963,1503,0,0,0,0,0,2022-06-17,2022-06-17,High
BUG-002293,XSS,FileStorage,QA,Android,CentOS7,Edge,Client,ThirdParty,Resolved,1797,828,411,15,8,3212,91.09,2767,305,294,17,6,12,61.85,2,3,380,1022,0,0,1,1,0,2021-01-31,2021-02-12,Low
BUG-002294,UIGlitch,UserManagement,Development,API,Android12,N/A,Client,Integration,Resolved,103,2854,292,1,66,806,49.99,46761,291,376,48,1,8,26.21,5,9,973,2043,0,0,0,0,1,2022-07-06,2022-07-21,Low
BUG-002295,NullPointerException,Scheduler,Development,Android,Ubuntu20,Firefox,Client,Plugin,In_Progress,852,13257,452,4,15,3091,8.56,39345,154,566,16,9,4,86.35,5,5,66,2740,1,0,0,0,0,2022-09-10,2022-10-03,Low
BUG-002296,NetworkTimeout,Payment,Production,iOS,macOS13,Mobile_App,End_User,Internal,In_Progress,4594,3961,282,19,41,3395,64.32,6606,190,120,40,1,6,28.85,2,8,203,1499,1,0,1,0,0,2021-03-06,2021-03-11,Critical
BUG-002297,XSS,Frontend,Development,Android,Windows11,Safari,Client,Internal,In_Progress,572,2449,164,62,3,1028,49.16,45295,99,12,20,7,27,77.17,0,7,86,1975,0,0,0,0,0,2022-03-07,2022-03-07,Medium
BUG-002298,InfiniteLoop,EmailService,Production,Desktop,iOS16,Safari,Product_Manager,ThirdParty,Open,1125,7767,133,6,79,988,30.66,12859,392,168,50,9,26,64.87,5,2,850,271,0,0,1,0,0,2021-02-10,2021-02-17,Critical
BUG-002299,UIGlitch,Notification,Development,API,Windows11,Mobile_App,Developer,Integration,Resolved,2686,4429,302,2,19,2853,11.97,9051,451,393,34,7,24,22.6,4,10,416,1286,0,0,1,0,1,2023-10-24,2023-11-09,Low
