bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,severity
12,0,0,4,3,2,1,4,4,1177,14321,363,5,11,3732,22.87,27552,247,476,22,0,19,79.16,2,0,538,1976,0,0,0,0,1,3
11,4,0,4,6,4,0,4,1,2950,4063,113,34,85,3102,99.62,36913,206,454,43,9,43,58.25,4,10,665,187,0,0,1,0,0,0
17,8,3,1,2,1,2,4,4,2110,2990,281,64,54,492,93.02,12400,386,250,41,2,15,38.34,2,2,655,922,1,0,0,0,1,0
7,13,2,4,6,5,2,1,0,1632,4126,271,46,63,859,58.95,24401,2,594,44,10,9,17.17,3,10,486,921,0,1,0,0,0,1
7,7,0,3,0,1,5,4,1,1489,13161,308,41,26,2425,51.25,12857,232,243,25,6,38,76.52,5,5,179,2517,0,0,1,1,0,1
14,2,1,2,4,3,3,1,2,4952,3670,481,65,45,2068,6.59,10288,245,73,35,1,28,1.39,1,7,248,2978,0,0,0,0,0,0
10,7,1,1,4,1,3,1,0,1011,12761,188,49,6,1719,36.44,25118,489,5,49,1,29,40.3,2,8,733,385,1,1,0,1,0,0
10,14,0,2,6,5,3,0,3,2336,667,505,72,36,3125,91.04,33013,46,312,44,8,31,59.06,1,1,225,1909,0,1,0,0,0,1
19,11,0,2,2,3,2,1,0,986,1426,403,21,59,2876,95.08,38651,40,210,25,6,10,87.27,3,3,130,1855,0,0,1,0,0,2
14,13,0,4,6,2,5,0,1,1162,13165,375,42,50,2538,54.3,38997,281,259,38,6,33,11.61,3,0,748,2418,0,1,0,0,0,1
3,13,4,4,1,5,0,3,2,3738,5937,585,18,60,231,16.58,42626,447,650,20,6,26,94.51,3,10,584,1290,1,0,0,0,1,1
17,1,3,3,1,3,3,0,4,1961,1243,538,22,33,3063,34.6,466,304,304,35,7,50,41.11,3,3,992,613,0,0,1,0,1,3
17,13,0,3,4,2,0,4,0,684,6195,292,12,26,3359,57.32,6132,456,278,41,7,12,19.66,2,3,952,181,0,0,0,0,1,2
19,3,0,0,0,1,2,3,3,4325,3771,270,60,51,2607,21.95,20168,152,137,12,7,30,37.81,4,5,945,1065,0,0,0,1,1,1
3,12,2,2,3,4,0,2,0,1898,5440,291,5,26,1118,6.72,12273,338,78,42,5,46,33.32,1,0,998,886,0,1,1,0,0,3
7,9,3,1,6,3,1,0,3,228,5197,462,3,55,3202,3.84,24457,112,193,26,4,23,37.64,4,5,897,477,0,0,0,1,1,3
8,12,0,0,3,3,2,4,0,3307,12522,503,47,1,2914,54.6,36808,208,441,23,0,26,27.49,3,4,4,2428,0,0,0,0,0,1
19,12,2,4,2,3,1,1,0,815,11244,255,10,61,400,11.0,28764,423,257,26,9,46,6.02,2,2,458,1386,0,1,1,0,1,3
9,12,2,0,6,4,2,0,0,535,9696,463,10,36,2078,34.09,38590,250,478,30,6,13,55.91,2,7,989,2014,0,0,1,0,0,3
3,1,2,1,1,4,1,1,4,4488,271,105,3,88,2388,58.35,38398,26,168,27,1,42,41.35,0,1,495,2653,0,0,0,0,1,3
13,6,2,1,2,0,3,1,0,3845,14615,460,2,71,1331,82.02,93,191,500,48,7,10,67.41,0,10,225,2701,0,0,0,1,1,3
13,11,0,4,0,1,3,1,1,542,1536,177,89,0,111,67.46,11579,244,19,11,5,20,96.92,0,10,165,1211,0,1,0,0,1,3
19,2,2,1,0,2,4,0,3,2786,5130,554,17,52,1421,27.38,31769,485,140,14,3,2,94.79,3,2,838,315,0,1,0,0,0,1
4,12,1,4,2,4,1,2,2,3597,7572,391,8,19,1586,18.61,36892,249,48,0,2,35,85.05,4,4,105,1981,0,0,0,0,0,0
13,3,1,3,5,4,2,4,3,1880,11225,590,1,57,180,13.47,22107,439,572,46,0,23,34.22,0,9,376,2055,0,1,0,1,0,1
7,11,2,1,3,4,3,0,1,4918,6578,571,72,5,3938,93.2,13903,404,444,18,7,12,30.82,0,4,304,1498,0,0,0,0,0,0
19,2,4,3,4,4,3,3,3,3946,7860,105,15,5,1479,92.58,20764,162,716,42,0,6,43.05,2,8,513,880,0,0,0,1,0,1
3,11,4,4,3,1,2,4,3,632,4169,468,23,15,2055,86.16,18867,102,397,25,9,5,65.65,2,2,559,1677,0,1,1,0,1,3
3,12,0,1,5,2,3,1,4,4144,14034,423,85,13,1551,54.07,19712,497,695,43,10,29,89.23,4,10,352,1990,0,0,0,1,0,0
17,14,3,0,3,4,5,0,0,2218,2977,143,36,14,941,7.54,7832,240,55,33,7,22,75.14,1,4,767,1761,0,0,0,0,0,1
17,12,0,2,6,5,2,0,4,1334,10669,163,6,53,967,6.71,18866,266,141,10,2,35,69.49,5,1,877,922,0,0,1,1,0,2
8,11,0,0,0,2,2,0,1,3084,3762,304,64,32,1096,52.66,23143,178,638,35,5,36,50.75,3,0,237,2043,0,0,0,0,1,1
8,9,0,1,0,3,2,0,3,2677,9517,498,9,1,2985,67.63,23011,467,702,29,1,47,16.84,3,3,662,2264,0,0,0,0,1,3
11,0,2,1,5,4,1,4,2,227,300,382,76,41,3476,53.44,29004,55,55,41,8,3,45.7,0,8,987,418,0,0,0,0,0,0
11,10,3,3,6,2,3,1,3,2095,10326,132,23,72,1546,74.35,41514,442,59,49,8,47,99.94,4,3,457,597,0,1,0,1,0,0
17,3,0,0,2,2,0,0,2,1486,566,464,7,46,976,74.57,684,270,255,27,7,48,83.22,5,6,606,2705,0,0,0,0,0,2
8,8,2,2,1,2,0,1,4,3257,6746,480,5,8,2735,47.46,40263,163,3,9,9,14,65.22,5,0,654,1145,0,0,1,1,0,3
13,11,0,4,5,3,3,0,1,41,1842,233,41,5,4018,41.63,46960,170,316,39,7,39,33.01,1,10,95,1578,0,0,1,0,0,2
13,7,3,2,6,2,2,1,1,1557,5155,416,6,37,2739,17.08,15034,117,379,38,8,6,10.87,4,7,221,1663,1,0,0,1,1,3
7,6,1,0,5,0,5,4,3,4305,5243,288,5,52,2999,59.82,36348,26,621,36,3,39,49.86,5,1,134,1794,0,0,0,0,0,0
14,2,1,1,6,2,5,4,3,1955,6173,431,44,52,3953,51.8,12928,109,637,2,6,50,86.29,4,6,948,1393,1,0,1,0,0,0
7,5,2,3,1,5,2,4,0,1404,716,362,11,36,884,37.78,47560,206,346,43,0,44,18.19,2,2,901,780,0,0,0,1,0,3
7,12,0,0,3,2,5,0,1,577,7182,571,19,89,3967,7.97,10600,345,444,11,8,32,22.54,5,0,100,1370,1,0,1,0,1,3
10,5,0,3,0,3,2,3,2,4162,10945,492,46,59,1728,46.8,17696,379,278,0,4,14,30.15,0,1,731,216,0,0,1,0,1,0
6,6,0,0,0,2,0,1,3,3225,11363,552,40,88,1773,75.12,28518,212,233,12,8,40,8.55,2,1,875,1052,0,0,1,0,0,0
14,6,1,1,6,5,3,2,3,1857,10506,162,44,80,3627,78.08,34695,316,677,34,7,34,91.87,1,5,375,2586,0,0,1,1,0,0
11,2,3,0,0,2,3,2,4,4243,7373,129,6,65,1242,84.96,19465,413,331,17,3,44,72.27,0,5,842,163,1,0,1,0,0,0
18,11,1,4,5,2,1,0,3,1064,3288,466,97,86,3431,48.16,9365,285,560,34,7,28,17.06,2,0,421,1298,1,0,0,0,0,0
13,8,0,2,0,5,3,0,1,2416,3606,527,1,54,3973,17.19,41516,77,652,21,5,38,92.74,4,8,232,1901,1,0,1,1,0,2
15,14,0,4,1,1,4,3,4,2099,269,300,57,69,1368,79.21,14307,91,499,2,8,17,70.5,1,5,940,2002,1,0,1,0,1,1
15,6,3,0,5,1,0,3,0,2326,5640,147,98,43,3027,54.28,19763,400,642,4,5,26,8.79,2,1,600,2663,0,0,1,1,0,0
3,11,0,1,6,1,0,2,0,1595,6707,514,53,95,241,6.69,47414,333,171,23,9,47,5.08,4,0,856,2616,0,0,0,1,1,1
2,2,0,0,0,5,4,3,1,731,334,183,35,81,3169,85.92,48453,466,531,15,8,38,34.97,3,3,377,375,0,0,0,0,1,1
17,8,2,3,5,0,1,3,4,314,12115,154,6,71,2283,29.72,46602,219,108,11,2,31,1.2,3,4,32,2350,0,0,0,0,1,3
0,3,3,0,3,3,0,3,4,864,314,310,8,2,1799,36.0,27716,242,251,27,3,28,93.66,4,0,443,938,0,0,0,0,1,3
19,13,0,0,3,3,1,1,1,4795,7491,171,60,91,1205,74.6,36639,140,194,11,7,22,18.54,0,6,671,1677,0,0,0,0,0,0
3,0,2,0,0,3,5,4,4,3376,2342,283,52,48,2239,38.39,26481,78,64,15,10,27,65.76,4,3,765,1512,0,0,0,0,0,0
8,4,4,3,2,1,0,0,3,4450,9070,376,19,4,3500,46.98,23444,444,529,39,1,41,59.64,0,8,876,2997,0,0,1,1,0,1
19,11,4,3,1,0,1,3,1,3726,4095,122,36,12,3911,0.98,8296,16,608,23,2,20,74.51,0,9,882,1224,0,0,1,1,0,1
19,4,0,0,4,2,5,1,0,306,896,246,6,28,2669,97.64,40667,378,358,31,0,47,76.08,5,6,413,1248,0,0,1,1,0,2
17,8,4,1,0,5,3,0,2,254,2510,352,25,71,2480,92.46,21251,429,346,44,2,14,32.16,2,5,736,1788,0,0,0,0,0,3
3,11,0,2,1,1,0,2,1,181,13797,240,37,22,1833,30.97,38567,90,215,37,8,7,26.78,5,0,972,1574,0,0,1,0,0,3
13,6,2,1,1,5,5,0,3,96,348,195,45,19,3351,12.86,27937,456,324,41,4,16,99.41,1,2,711,160,0,0,0,1,0,3
19,7,4,0,3,5,3,0,0,151,11686,390,23,14,3238,54.83,30894,395,600,4,7,22,8.78,5,5,506,2050,0,0,0,1,0,3
17,8,0,4,5,0,5,0,3,3243,818,168,4,88,1082,98.85,10623,411,390,3,2,50,9.32,0,1,909,2229,0,0,0,0,1,2
9,1,3,1,3,4,2,0,1,60,14063,410,7,21,1143,71.43,43843,418,74,39,8,42,91.32,3,10,198,1320,0,0,0,0,0,1
17,10,2,3,5,1,5,3,1,269,1135,331,54,20,3196,60.27,431,297,253,8,8,24,76.47,3,3,738,2307,0,0,1,0,0,1
9,6,2,3,2,5,5,1,1,2699,8205,496,4,56,184,65.65,46523,139,242,11,8,20,35.64,3,1,879,539,0,0,0,0,1,1
19,9,2,1,6,4,0,4,0,2100,4560,554,93,100,1112,62.6,33399,133,578,19,4,32,91.78,5,10,862,477,0,0,0,0,1,0
17,0,4,4,6,1,3,1,2,4140,4609,322,7,51,166,39.13,26645,398,416,35,7,30,96.96,0,6,760,179,0,0,1,0,0,1
13,2,1,0,1,0,4,3,0,156,838,369,18,1,3013,52.11,2855,70,455,12,5,36,66.94,4,0,463,1984,0,1,1,0,0,1
16,3,3,4,0,5,5,1,4,1697,3487,116,92,41,1008,66.99,41197,465,157,27,10,18,88.96,0,8,557,829,0,0,1,0,1,0
3,7,4,4,0,1,0,0,0,1718,3946,320,40,31,460,97.39,49269,161,82,9,4,5,69.54,3,1,365,1227,0,1,0,0,1,1
18,5,0,3,5,0,3,0,0,1874,4041,301,1,24,3396,51.88,7305,67,387,29,0,29,52.39,0,9,711,1584,0,0,1,0,1,1
17,11,0,3,1,5,2,0,4,1468,8768,401,2,58,3599,37.69,33792,434,528,24,10,29,61.08,2,7,754,862,0,0,1,1,1,2
15,12,0,3,1,5,2,4,1,2217,13064,112,50,60,161,77.5,8664,417,94,19,10,2,43.0,3,9,625,1238,0,0,1,1,0,0
2,11,0,3,3,0,1,4,0,1162,11121,367,18,99,3760,54.02,29392,235,154,30,3,9,12.48,4,4,95,1101,1,0,0,1,0,1
5,3,2,3,6,0,5,3,4,1278,12043,133,13,78,3114,86.04,26814,430,255,12,5,40,82.54,4,1,394,1356,0,1,0,0,1,1
17,11,0,4,0,2,3,1,4,1500,4365,213,11,28,1510,38.51,8585,121,292,17,5,26,7.01,1,7,17,831,0,0,1,0,0,2
5,8,0,3,0,1,0,2,1,1736,6398,200,87,19,1312,38.97,31455,111,676,41,1,35,70.52,2,3,642,2768,1,0,0,1,0,0
19,8,4,1,1,0,5,2,3,732,171,456,10,16,3121,68.05,35538,256,579,45,10,42,20.22,3,4,807,1519,0,1,0,0,0,2
6,6,2,2,0,1,2,0,0,342,1386,420,5,7,3935,37.58,19275,323,375,45,9,46,38.99,5,0,637,2657,1,1,0,0,0,3
15,1,2,4,1,2,0,2,4,2789,4660,557,58,92,2496,46.83,40036,145,223,23,4,35,59.27,3,10,312,147,0,0,1,1,0,0
17,6,4,0,4,3,0,0,2,1199,8550,461,23,53,184,28.78,14358,456,711,41,2,24,41.33,0,3,413,1823,0,0,0,1,1,3
3,14,0,3,5,3,0,1,3,3682,1898,458,6,15,4068,13.96,43076,331,19,22,4,35,26.09,1,8,894,728,0,1,0,0,0,3
19,13,0,0,1,4,2,1,1,732,1299,536,8,13,3599,58.04,48103,149,251,47,1,40,93.9,5,0,522,1348,0,0,0,0,0,2
8,13,0,2,6,1,2,4,2,287,1446,495,8,34,3834,9.25,14265,86,551,13,9,45,63.0,4,5,437,2938,0,1,0,0,1,2
14,11,0,4,4,5,4,3,0,1169,4510,517,2,54,3341,93.79,21696,460,228,26,10,36,40.9,2,4,303,1203,0,0,1,0,0,3
19,0,2,3,0,5,1,2,4,853,7394,285,30,17,3937,56.65,8427,491,457,8,10,43,61.1,5,8,391,762,0,0,0,0,1,3
11,14,2,3,6,3,2,0,3,2502,691,299,76,70,3118,76.47,22453,30,528,1,2,13,21.54,2,7,463,2101,0,0,1,0,0,0
19,12,0,3,0,1,5,4,1,2244,10242,377,2,4,859,50.19,31302,398,642,13,6,19,84.83,2,2,550,482,1,0,1,0,0,2
1,9,0,1,3,3,4,4,2,3932,6584,145,35,21,1858,64.49,30291,389,668,6,6,42,96.12,5,6,916,2903,1,0,0,0,0,0
5,0,0,3,0,5,1,3,2,2672,2641,583,13,57,2301,51.17,17211,436,235,39,4,38,19.0,5,6,231,2787,0,0,0,0,1,1
17,8,0,1,5,4,4,3,2,1178,398,356,2,25,3100,39.18,45958,289,360,24,2,49,62.57,0,6,708,2274,0,0,0,0,1,2
7,12,1,2,0,4,4,0,0,3225,2743,160,25,26,3576,70.41,45070,215,109,29,7,46,4.22,3,1,873,427,1,1,0,1,0,0
17,14,0,2,6,3,2,2,4,399,7287,579,9,24,1087,49.51,13221,121,32,40,6,9,2.36,2,9,936,2316,0,0,1,1,0,2
13,9,1,3,5,0,2,0,1,3040,870,564,38,27,2747,74.57,36510,450,157,11,0,29,35.4,5,4,275,617,0,0,0,1,1,1
12,3,2,3,4,2,3,1,2,1224,12021,355,1,5,1021,68.03,36846,351,179,44,1,3,36.13,5,6,539,2900,1,0,1,0,0,3
11,9,3,0,1,4,3,2,0,2818,1224,497,9,74,697,75.06,32565,253,485,15,6,1,95.74,4,4,799,468,0,1,0,1,0,0
19,9,0,1,4,0,5,3,3,219,14246,595,14,29,1879,24.9,39709,475,332,31,8,7,95.54,3,6,578,17,0,0,0,0,1,2
12,4,0,2,4,0,4,3,3,2710,6221,460,28,50,3018,77.85,22908,146,208,14,5,35,3.95,4,8,176,2128,0,0,0,0,0,0
0,13,3,1,4,3,5,2,4,613,4646,342,6,11,4008,46.02,7846,422,439,13,4,29,67.81,2,1,171,1249,0,0,0,0,0,1
14,13,3,2,0,5,5,1,3,3705,2121,331,20,9,2287,97.51,33927,322,481,40,7,9,47.83,5,7,724,1188,0,1,0,0,0,1
10,12,0,4,6,4,4,3,2,1494,3761,536,18,81,931,20.94,37459,139,160,34,9,33,48.5,4,0,679,572,0,0,1,0,0,3
13,7,0,0,5,3,3,0,1,3924,1652,118,44,28,1093,63.85,20848,208,7,8,7,32,82.83,5,2,145,2604,0,1,1,0,0,3
19,14,0,2,2,0,2,4,0,4516,14129,209,58,23,2429,98.6,48204,84,399,12,7,49,20.25,2,9,70,1168,0,0,1,0,0,1
7,9,3,3,4,0,5,0,4,1674,14174,251,79,69,1487,36.3,39682,255,689,4,1,6,95.8,3,9,473,333,0,0,0,1,0,0
0,0,1,3,1,5,4,0,1,3399,258,151,7,3,951,15.29,46655,37,98,20,10,19,70.76,0,5,383,2954,0,0,1,1,0,0
1,4,3,4,2,1,2,0,2,3632,9568,446,88,33,3544,12.12,8050,323,19,19,9,1,45.17,1,4,488,2547,0,1,1,1,0,0
13,8,2,2,4,0,0,3,1,3463,14015,208,3,50,1725,33.44,23357,217,299,2,5,20,20.93,1,10,637,1658,0,0,0,1,0,3
0,8,0,4,1,3,2,2,1,211,449,374,83,88,3879,40.49,380,115,405,36,6,9,46.22,1,6,286,186,1,0,0,0,0,1
18,13,1,1,3,3,5,4,0,78,8646,393,45,84,897,15.56,28864,319,142,19,1,21,18.01,3,1,133,2921,0,0,0,0,1,0
11,13,3,0,5,5,2,2,2,299,14939,149,69,57,546,78.38,18780,189,424,6,10,39,72.12,0,8,507,28,0,0,0,1,0,0
7,0,0,0,1,1,3,0,4,2130,12880,358,22,46,446,6.14,48964,473,378,12,8,41,74.63,2,7,34,2994,0,0,0,0,0,1
6,14,0,1,2,1,3,1,4,3425,11500,448,48,2,1710,10.08,33414,435,443,26,8,17,6.69,5,1,230,2326,0,0,1,0,0,0
13,1,0,4,4,2,3,4,4,229,2669,108,25,55,1060,85.62,22150,55,467,7,6,12,58.8,5,3,384,2954,0,1,0,0,1,2
14,3,0,4,1,3,0,2,1,414,5235,384,51,0,1697,56.66,31455,124,317,41,8,50,36.93,5,1,109,2247,0,0,1,1,1,1
0,7,0,4,6,4,0,4,2,237,11039,262,15,1,2488,92.8,36701,96,218,25,10,25,77.98,3,6,966,1241,0,1,0,0,0,3
0,13,3,0,2,2,5,1,4,4029,2594,425,32,23,1720,50.11,48888,119,373,10,4,49,4.99,5,0,246,940,0,0,1,0,0,0
18,12,0,4,2,4,1,0,4,2125,14797,264,33,15,1168,35.73,20119,167,648,42,9,5,55.35,5,2,875,1987,0,0,0,0,0,1
9,5,1,1,0,5,5,2,0,1642,5573,552,10,43,2735,2.0,19774,103,546,17,6,23,24.25,1,9,385,52,0,1,0,0,0,0
16,3,3,0,2,2,4,1,3,2581,4931,204,41,98,3106,71.65,20066,186,557,31,4,38,59.11,5,2,803,1867,0,0,0,0,1,0
14,13,0,2,3,3,5,1,3,1444,12917,499,98,8,1072,64.7,22792,39,317,29,10,17,61.53,3,4,101,663,1,0,0,0,0,0
13,13,0,3,3,4,2,0,3,4955,5363,101,10,2,3563,66.59,25738,175,498,36,8,7,58.83,4,10,388,306,0,0,0,0,0,3
10,8,1,3,2,4,1,4,2,2526,14926,166,1,8,781,75.83,35737,180,95,40,3,44,58.25,3,4,35,2885,1,0,1,0,1,0
17,11,2,0,1,3,0,4,3,130,1862,110,18,51,500,61.9,15232,214,431,37,2,33,82.32,0,10,3,2329,1,0,1,0,1,2
19,12,2,2,5,0,4,3,1,1135,6463,163,3,41,3682,1.89,15915,361,101,11,6,21,25.59,5,9,414,2309,0,0,0,1,0,2
13,7,0,3,0,2,2,1,1,58,2244,344,5,28,2773,76.82,14155,219,703,44,4,21,27.97,3,4,20,208,0,0,1,0,1,2
19,11,0,2,2,3,2,1,0,986,1426,403,21,59,2876,95.08,38651,40,210,25,6,10,87.27,3,3,130,1855,0,0,1,0,0,2
8,5,1,1,6,0,2,4,4,4994,12706,201,30,53,1932,13.17,23532,456,663,30,10,48,14.51,4,1,482,979,0,0,0,0,0,0
19,12,2,2,5,0,4,3,1,1135,6463,163,3,41,3682,1.89,15915,361,101,11,6,21,25.59,5,9,414,2309,0,0,0,1,0,2
18,1,0,4,1,2,5,1,0,4501,1672,114,23,51,973,86.48,26616,21,506,34,8,20,64.94,0,4,214,2564,1,0,0,0,0,1
19,8,2,0,2,5,4,3,2,440,3792,371,14,34,2184,1.77,27705,487,424,38,10,41,71.73,0,9,340,2376,0,0,0,1,0,2
5,1,0,4,0,0,0,4,3,1078,971,574,11,50,2607,0.09,5618,148,407,35,1,49,92.67,1,10,966,2162,0,0,0,0,0,3
10,7,0,1,0,1,1,2,2,1650,8373,212,20,52,1535,74.24,9476,389,646,1,3,42,7.43,4,0,507,2277,0,0,1,1,0,3
2,5,0,4,1,0,2,2,2,24,14774,404,24,21,1220,23.13,27688,234,471,8,2,17,48.01,3,7,510,978,0,0,1,0,0,1
15,8,0,1,3,2,4,1,2,3384,1041,107,4,41,144,78.13,44828,341,475,31,1,15,33.17,2,5,311,127,1,0,0,1,0,3
19,13,2,1,5,1,1,1,3,1682,10281,160,18,35,746,53.48,33093,293,234,27,3,46,1.46,0,10,268,2432,0,0,0,0,1,3
19,11,0,3,3,5,1,4,0,144,10421,239,1,1,2992,38.36,16986,333,649,26,3,22,83.89,2,8,343,2321,0,0,0,0,0,2
17,0,4,2,1,1,5,3,1,1701,69,136,9,36,484,74.86,8205,332,510,48,4,39,1.81,0,8,889,1323,1,0,1,1,1,3
0,5,0,3,5,3,5,2,3,2814,3811,182,10,31,3400,41.06,4882,125,285,26,8,26,48.0,5,8,533,2985,1,0,1,1,1,1
10,6,2,1,3,0,0,1,4,1975,1952,309,1,56,2245,25.6,8096,492,65,6,2,28,26.37,4,3,492,485,1,0,0,0,1,3
13,8,3,0,2,4,1,3,1,967,3224,420,19,62,3398,8.02,24719,466,202,37,10,2,21.87,4,6,931,2415,1,0,0,1,0,1
6,12,2,3,3,3,4,1,3,3495,10028,435,62,36,2485,41.34,26072,483,137,36,8,3,72.26,3,4,976,241,0,0,0,0,1,0
9,12,0,3,1,3,0,2,3,857,14591,121,3,45,3727,82.98,20272,29,110,13,2,8,58.8,2,4,721,2703,0,1,0,1,0,3
10,7,0,3,2,3,3,4,3,722,750,256,2,83,3005,38.26,27414,347,384,32,2,48,15.9,3,3,752,2403,0,0,1,1,0,2
3,11,3,1,4,5,1,2,1,4550,9405,429,54,12,920,59.58,45475,482,529,8,5,13,98.96,1,2,431,2423,1,1,1,0,0,0
19,8,0,1,6,1,1,2,3,814,7380,158,64,100,410,78.39,2732,439,554,24,10,34,84.28,5,2,450,2511,0,0,0,0,1,1
4,9,0,4,5,1,1,0,0,1207,4325,302,54,27,1713,22.12,34246,192,457,40,4,35,94.92,3,8,904,2686,1,0,0,1,1,1
19,9,0,2,5,2,3,2,2,726,1706,147,17,0,3351,69.67,116,146,192,28,4,49,93.26,1,9,151,107,0,0,1,0,0,2
1,12,2,1,0,2,5,2,2,1977,8106,196,9,10,2667,57.77,42254,242,174,20,7,31,76.03,2,0,457,2673,1,0,0,0,1,1
9,7,0,0,3,4,4,0,3,104,14478,127,38,31,4023,69.51,34113,134,150,27,7,42,60.98,4,5,346,1668,0,1,1,1,0,1
13,13,0,0,4,3,4,2,4,1657,695,191,12,84,3162,4.45,18407,349,245,28,10,19,39.46,0,3,926,1757,0,0,1,1,1,2
3,11,2,4,4,1,2,4,2,2515,4452,281,18,16,2522,36.86,10679,304,458,7,2,16,88.83,3,6,439,1751,0,0,1,0,1,3
0,3,4,4,4,0,4,0,0,3612,9357,489,10,56,1419,61.81,8954,300,623,39,8,6,37.94,0,3,875,1319,0,0,0,0,0,1
6,7,3,3,6,3,1,2,4,16,7651,189,21,3,997,9.17,3179,458,516,25,3,28,16.77,2,10,266,274,1,0,0,0,0,1
7,8,0,3,6,5,4,1,1,897,926,241,100,10,1148,58.97,10019,176,131,3,7,17,47.62,5,5,148,1659,0,1,0,0,0,1
7,9,1,3,2,0,3,3,4,2050,9492,177,43,76,3202,55.92,38622,273,77,48,7,3,8.13,3,6,316,220,1,0,0,1,0,0
8,12,0,0,2,3,1,0,2,632,3367,107,51,55,2476,30.4,25128,34,372,45,6,49,96.02,2,10,209,2111,1,1,1,0,0,3
19,1,2,2,2,5,0,0,1,545,10362,441,4,28,102,76.76,20070,500,429,34,10,36,6.34,4,5,630,635,0,0,0,0,0,2
3,7,2,2,5,0,1,2,2,562,1493,496,8,27,369,58.56,34774,366,399,10,6,40,38.64,0,4,849,309,0,1,0,1,0,3
12,5,0,2,4,3,4,2,4,603,7616,570,50,13,1444,85.64,35661,320,252,31,3,30,29.74,3,4,581,1226,1,0,1,1,0,1
6,10,1,4,2,1,2,3,1,2277,3112,428,96,62,2092,20.6,4639,321,528,26,10,41,65.57,5,6,372,2831,1,0,1,0,0,0
19,7,4,1,1,2,1,2,4,902,437,381,20,10,1067,19.96,47025,211,32,49,5,8,2.27,4,1,467,1108,1,0,1,0,0,2
7,4,1,4,2,5,5,4,0,582,10035,391,46,49,3266,16.05,38086,198,479,1,3,50,11.84,2,1,218,1851,0,0,0,0,0,0
2,8,3,1,4,2,1,1,4,3529,10415,492,38,97,3820,82.79,13850,24,457,44,6,12,86.08,4,7,194,1485,0,0,0,0,0,0
7,7,0,2,6,4,1,3,3,3361,9070,250,19,68,2529,15.81,11782,491,585,21,5,45,26.38,4,0,353,2683,1,1,0,1,1,1
7,13,0,1,1,4,2,3,3,2258,5735,550,19,41,3139,3.41,33359,461,62,10,4,30,0.14,0,3,396,2584,0,0,1,0,0,3
12,8,3,3,5,0,0,3,1,4801,13141,359,60,60,1626,56.33,31824,281,569,44,3,47,13.7,5,8,752,1393,1,0,1,0,0,0
15,12,0,2,5,5,2,1,4,1819,13158,271,1,19,2290,0.52,16732,89,573,34,6,28,28.09,3,6,194,1323,1,0,0,0,1,3
10,13,0,2,2,0,3,0,3,965,2795,207,24,79,2296,21.67,47888,20,263,31,7,10,96.56,2,5,414,205,0,0,1,0,0,3
17,13,0,3,1,5,2,4,1,87,1263,428,12,62,3494,77.11,39507,437,131,4,9,11,47.93,2,1,661,1927,1,1,1,0,0,2
19,3,0,2,3,5,1,2,3,1137,9998,319,1,8,889,37.87,39689,236,562,14,8,32,18.48,2,3,939,1603,0,0,1,1,0,2
17,5,0,0,5,3,3,4,4,364,4597,454,1,13,3074,38.16,9601,104,578,31,8,31,15.6,3,6,962,2943,0,0,1,0,0,2
17,0,0,0,1,5,1,0,4,2537,949,250,2,49,2455,57.71,16820,188,686,18,6,26,28.14,5,5,4,212,1,0,0,0,0,2
19,1,2,4,3,1,2,2,3,57,1402,219,24,8,2501,36.49,20755,146,362,42,3,41,89.01,1,2,37,2698,0,0,0,0,0,2
14,11,3,3,5,3,3,3,3,949,2809,357,33,43,1775,26.7,37500,267,268,1,1,15,27.79,1,4,933,1855,0,0,0,1,0,1
15,0,2,4,4,5,5,2,2,1457,3321,438,40,20,3333,21.2,41497,258,327,18,6,6,40.17,2,8,979,1432,1,0,0,0,0,1
18,1,0,4,5,4,1,1,4,594,70,147,59,26,2342,72.07,8242,198,243,6,6,9,7.81,4,3,171,2996,0,0,1,1,0,1
3,8,0,0,0,3,4,4,4,1501,8064,113,25,77,425,68.75,23705,0,434,30,2,4,59.45,3,10,635,1380,0,0,1,0,0,3
17,12,0,4,2,4,4,4,4,824,4426,339,22,61,347,39.93,3623,267,468,23,1,20,38.12,2,0,178,1166,0,0,1,0,1,2
13,9,4,0,4,3,4,4,1,48,13620,176,45,45,487,53.57,22934,357,468,29,0,30,91.11,4,0,638,402,0,0,0,0,1,1
17,11,0,2,3,2,4,4,2,67,13595,102,20,5,3922,54.98,22229,303,172,3,1,33,90.72,0,10,884,1487,0,0,0,1,0,2
10,2,4,3,4,3,2,4,0,54,3775,592,65,20,3145,6.28,46202,436,681,41,6,29,10.94,5,2,853,1344,1,0,0,1,1,1
19,6,0,3,4,0,5,0,4,512,6003,186,25,22,954,97.18,36664,62,668,2,2,25,60.93,5,4,289,1944,0,1,0,0,1,3
17,9,0,3,3,1,4,0,3,776,5244,254,18,84,1126,33.59,29535,337,93,45,5,28,24.97,4,8,190,552,0,0,0,0,0,3
